Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG07SLE00000AFL0800S600,2023.09,17046,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AFL0800S600,2023.12,15601,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AFL0800S600,2024.03,16966,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AFL0800S600,2024.06,18206,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AFL0800S600,2024.09,17597,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AFL0800S600,2024.12,17763,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AFL0800S600,2025.03,20472,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFL0800S600,2025.06,18102,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000AN00000S600,2016.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AN00000S600,2016.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AN00000S600,2016.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AN00000S600,2017.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AN00000S600,2017.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AN00000S600,2017.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AN00000S600,2017.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AN00000S600,2018.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AN00000S600,2018.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AN00000S600,2018.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AN00000S600,2018.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AN00000S600,2019.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AN00000S600,2019.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AN00000S600,2019.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AN00000S600,2019.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AN00000S600,2020.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AN00000S600,2020.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AN00000S600,2020.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AN00000S600,2020.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AN00000S600,2021.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AN00000S600,2021.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AN00000S600,2021.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AN00000S600,2021.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AN00000S600,2022.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AN00000S600,2022.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AN00000S600,2022.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AN00000S600,2022.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AN00000S600,2023.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AN00000S600,2023.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000AN00000S600,2023.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AN00000S600,2023.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AN00000S600,2024.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AN00000S600,2024.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AN00000S600,2024.09,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AN00000S600,2024.12,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AN00000S600,2025.03,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AN00000S600,2025.06,0,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AN,Total non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000B900000S600,2016.06,159973,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000B900000S600,2016.09,164839,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000B900000S600,2016.12,153637,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000B900000S600,2017.03,148194,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000B900000S600,2017.06,150117,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000B900000S600,2017.09,149862,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000B900000S600,2017.12,150506,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000B900000S600,2018.03,150699,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000B900000S600,2018.06,156548,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000B900000S600,2018.09,158671,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000B900000S600,2018.12,172823,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000B900000S600,2019.03,167752,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000B900000S600,2019.06,171625,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000B900000S600,2019.09,176369,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000B900000S600,2019.12,175669,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000B900000S600,2020.03,182992,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000B900000S600,2020.06,183321,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000B900000S600,2020.09,182588,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000B900000S600,2020.12,184769,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000B900000S600,2021.03,169766,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000B900000S600,2021.06,160233,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000B900000S600,2021.09,169801,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000B900000S600,2021.12,168284,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000B900000S600,2022.03,168071,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000B900000S600,2022.06,190091,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000B900000S600,2022.09,201311,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000B900000S600,2022.12,204740,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000B900000S600,2023.03,196073,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000B900000S600,2023.06,200814,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000B900000S600,2023.09,201712,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000B900000S600,2023.12,210593,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000B900000S600,2024.03,197417,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000B900000S600,2024.06,200808,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000B900000S600,2024.09,207857,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000B900000S600,2024.12,211471,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000B900000S600,2025.03,211171,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000B900000S600,2025.06,203884,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000L000000S600,2016.06,403438,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000L000000S600,2016.09,407317,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000L000000S600,2016.12,400260,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000L000000S600,2017.03,399303,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000L000000S600,2017.06,405658,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000L000000S600,2017.09,401387,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000L000000S600,2017.12,409940,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000L000000S600,2018.03,410263,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000L000000S600,2018.06,431008,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000L000000S600,2018.09,432505,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000L000000S600,2018.12,434638,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000L000000S600,2019.03,443664,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000L000000S600,2019.06,454206,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000L000000S600,2019.09,474329,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000L000000S600,2019.12,468297,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000L000000S600,2020.03,494501,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000L000000S600,2020.06,488689,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000L000000S600,2020.09,481914,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
